z, snapnum, center_x, center_y, center_z
5.170194952348, 125, 6860.865251724578, 7146.105836585678, 6957.2311672251135
5.1191949522173, 126, 6917.590700391241, 7208.340613657135, 7016.58292357751
5.068695002401, 127, 6973.7630739874785, 7270.095715893206, 7076.361467591352
5.0186950512658, 128, 7030.153737480437, 7331.290658194853, 7135.701437413576
4.9998981278104, 129, 7051.854210945681, 7354.574019064841, 7157.946788581363
4.9690969398851, 130, 7087.929845392359, 7393.42409291583, 7194.654062095786
4.9195951011504, 131, 7146.540088040567, 7457.350568539563, 7254.993316018826
4.8709951893125, 132, 7204.412559909161, 7521.421316377252, 7316.273644530203
4.8223951905621, 133, 7262.989042527071, 7585.785254100569, 7379.280157580948
4.7742952393643, 134, 7322.39285095045, 7650.529916640652, 7441.017784929156
4.7266952893166, 135, 7382.567905764062, 7715.837108359437, 7501.682448314865
4.6795953383932, 136, 7442.91941725252, 7780.901764054939, 7563.744338848629
4.6328953773193, 137, 7503.53501040767, 7846.608199000667, 7627.591372279224
4.5862953884357, 138, 7565.191304836885, 7914.444054073302, 7692.18728285801
4.5401954371605, 139, 7627.6258839629045, 7982.576518335126, 7755.621732532101
4.4944954773608, 140, 7690.751810670722, 8049.762185669831, 7818.90072083446
4.4489954970019, 141, 7755.276708113668, 8117.085990014508, 7883.080951175109
4.4041955652541, 142, 7820.174488703449, 8187.2460710354035, 7947.7020090386095
4.3595955862291, 143, 7885.4822318821, 8259.767136188686, 8014.406091841341
4.3154956348754, 144, 7950.452587007568, 8330.97837826945, 8082.712499854807
4.2714956457356, 145, 8015.351825242879, 8402.40354197456, 8151.130954278447
4.2278956849191, 146, 8080.740529720857, 8475.190762547441, 8219.071183316946
4.1847957346183, 147, 8146.926967286608, 8548.328502392469, 8288.407197051501
4.1421957839412, 148, 8212.593104255571, 8621.430905817513, 8359.575671816729
4.0996957933227, 149, 8277.712351338689, 8695.803946046828, 8432.497356143003
4.0576958434221, 150, 8344.539711630554, 8770.79234027967, 8506.379730035695
4.016095882543, 151, 8413.424762674595, 8845.96406118657, 8577.694387722306
3.9999983968381, 152, 8439.966006086333, 8875.573065930823, 8604.660587040853
3.9745974762079, 153, 8483.753557281576, 8922.511699752817, 8647.8469495509
3.9333959226401, 154, 8553.086294243578, 8999.701272383498, 8722.301583832637
3.8927959810875, 155, 8619.776706798586, 9075.85946025132, 8797.536094410767
3.8524960116453, 156, 8692.24155081959, 9155.265804262093, 8870.629936106827
3.8122960213243, 157, 8765.08702057791, 9235.448265025618, 8945.19647746469
3.7727960906753, 158, 8834.273916032995, 9314.296787750729, 9020.968416611597
3.7332960909598, 159, 8906.625298083556, 9393.50282878255, 9099.940365384346
3.6554961504128, 161, 9053.670494222279, 9557.11352860498, 9250.604529167715
3.6171962090133, 162, 9125.279207525622, 9640.876575063068, 9330.958181977034
3.5791962392067, 163, 9200.408751019742, 9722.89700927348, 9409.596173739485
3.5412962492616, 164, 9275.763312624895, 9809.273704885773, 9489.746004538814
3.5038962975901, 165, 9350.463111910385, 9891.630744796172, 9569.659942346203
3.4666963184989, 166, 9427.63298911851, 9978.163800109438, 9653.310073840581
3.4298963574366, 167, 9504.3176633773, 10064.203401888333, 9732.567097177647
3.3932963778803, 168, 9579.631196587829, 10151.088328883214, 9817.542626418603
3.3570964172975, 169, 9659.129793597875, 10239.743966170274, 9899.639119287049
3.3210964361368, 170, 9737.665272528511, 10328.534641256974, 9985.015690995755
3.2853964669301, 171, 9817.535757716223, 10417.567983078625, 10066.503147595642
3.2500965057992, 172, 9896.089431085162, 10507.145162820723, 10155.116131945559
3.2150965360807, 173, 9977.105477896253, 10598.51656449337, 10239.128944043903
3.1802965558709, 174, 10058.736551493128, 10690.79600674987, 10327.412705283685
3.1457965844131, 175, 10140.054570419126, 10782.679896876452, 10412.671848983922
3.1116966250921, 176, 10222.392779912814, 10875.88588742451, 10503.898019235356
3.0775966246924, 177, 10307.598751894731, 10970.073584038815, 10590.273648955499
3.0439966746302, 178, 10389.354913899151, 11065.868831530097, 10682.199900458068
3.0106967041849, 179, 10475.401647418887, 11161.994644987159, 10771.402121590803
2.9999989338659, 180, 10501.620067564216, 11192.035260017257, 10802.330755330937
2.9775977749025, 181, 10558.632067388882, 11258.31746717098, 10863.35211435293
2.9447967537037, 182, 10645.708652947758, 11355.266473580023, 10955.065438590278
2.9121967729219, 183, 10733.925357769278, 11455.5014577829, 11050.099107758166
2.8799968131163, 184, 10820.643171509406, 11553.085761399267, 11140.938030168805
2.8478968230392, 185, 10907.709040519818, 11653.965107213338, 11236.955966665411
2.8161968611692, 186, 10997.04646584493, 11754.318539135376, 11329.94183005537
2.7846968824631, 187, 11086.095652389271, 11857.139757256242, 11426.07641052981
2.7534969112909, 188, 11175.701532955882, 11959.676957620546, 11523.183724476508
2.7225969417497, 189, 11267.475853572869, 12063.343818208341, 11621.195129739837
2.6917969516329, 190, 11359.842299140397, 12168.040913756115, 11718.674356724005
2.6613969896475, 191, 11452.06413826556, 12274.303723958912, 11817.41730419495
2.6311970110637, 192, 11544.97378576919, 12380.88709678329, 11917.062648724335
2.6012970397941, 193, 11639.56990465214, 12488.759019288742, 12016.892619985065
2.5715970605319, 194, 11736.060544966655, 12598.623064356658, 12117.219341185626
2.5420970801678, 195, 11830.81151505377, 12709.700979298412, 12222.323236933673
2.5127970984621, 196, 11929.763439978104, 12822.658939190214, 12327.023376190036
