z, snapnum, center_x, center_y, center_z
4.404236945577865, 142, 7813.8244245212745, 8189.22643718251, 7946.258803319286
4.3596312854293, 143, 7879.077206521671, 8261.147541202867, 8013.271784006188
4.315473355653073, 144, 7945.890233059203, 8330.235983597953, 8080.174760752059
4.271481320869195, 145, 8010.505770368557, 8404.459983958024, 8147.256699865137
4.227938128753549, 146, 8077.42905298551, 8478.61793550935, 8219.104033641705
4.1848395552631885, 147, 8142.7473718000365, 8550.239221706315, 8287.686185284034
4.14218132255392, 148, 8208.833401483302, 8626.634334863817, 8358.558057289392
4.099699124158415, 149, 8275.34460218236, 8698.340977802694, 8429.754014959297
4.057657305733229, 150, 8342.311258875854, 8774.648219268598, 8501.411720151596
4.0160514018076805, 151, 8409.806172341092, 8847.842752431185, 8572.336628714207
4.000000006679482, 152, 8436.311672493428, 8878.644838997647, 8600.73599250559
3.974629405374201, 153, 8480.520955879067, 8924.484103606603, 8646.375347734325
3.9333991524319156, 154, 8548.43119191224, 9002.79399441521, 8719.31703951035
3.8928466612201618, 155, 8619.00117073347, 9078.445858012004, 8793.208035615493
3.852484490171819, 156, 8689.192015103135, 9157.949459293794, 8867.982916684576
3.8123195479630896, 157, 8758.618151394845, 9236.589539286331, 8942.106507777067
3.772814078053333, 158, 8831.651115546809, 9314.099074489357, 9018.153712011503
3.7332797156013235, 159, 8903.338846080955, 9397.644968099063, 9094.817510259967
3.655493504732485, 161, 9050.153727834499, 9561.777841534229, 9250.47410927316
3.61723153401448, 162, 9122.003883935306, 9643.41976098748, 9327.535585878017
3.5791739248548424, 163, 9197.2153969905, 9725.289490093737, 9406.425175953751
3.5413260741820984, 164, 9273.627760909283, 9809.631577131344, 9487.193239762233
3.503895894202426, 165, 9348.117239770329, 9896.351001415009, 9568.020037164395
3.4666785850358286, 166, 9424.270459983201, 9980.867321354028, 9648.276876180698
3.4298750965946425, 167, 9501.388642195645, 10068.801391268484, 9731.440928804166
3.393287084277924, 168, 9577.612906928658, 10154.69441915006, 9811.686304498422
3.357108641500875, 169, 9657.50799917361, 10241.470205167709, 9896.556220904991
3.321147729169966, 170, 9735.684080372073, 10331.823722913172, 9980.933829211797
3.2854081853540587, 171, 9814.585987212862, 10421.53598942751, 10065.475950773602
3.250074407219736, 172, 9894.339571320406, 10511.441556316415, 10150.28165043715
3.215140790970234, 173, 9975.793152103599, 10600.626482308522, 10236.175610391647
3.1802525194652693, 174, 10057.724264836525, 10693.733272304142, 10324.331754201785
3.145765102912449, 175, 10138.505948121325, 10786.579661084463, 10410.680877152106
3.1116730595845095, 176, 10222.200901841088, 10878.709651873523, 10499.742332353766
3.077638241392906, 177, 10305.548221130004, 10975.629801278552, 10590.253700300813
3.043998718981751, 178, 10387.432646716452, 11070.051428750534, 10677.862379793816
3.010748833528303, 179, 10473.461120538579, 11163.786830033543, 10769.684391556659
2.97756655410871, 181, 10557.636943686824, 11263.092173130402, 10860.749616503394
2.9447732057096827, 182, 10644.8190192926, 11358.271882827965, 10954.331314238052
2.9122100216860836, 183, 10731.981909715962, 11460.961415821486, 11047.263028552454
2.8800294955861765, 184, 10816.928158800893, 11558.20914129478, 11140.214067742378
2.8479298236195376, 185, 10907.001955283178, 11658.605904770791, 11236.306933117108
2.816211265496763, 186, 10993.43885252324, 11760.815915255465, 11330.57356699941
2.7847248808597835, 187, 11083.060559662088, 11861.595664076027, 11427.72517007253
2.7534719760395507, 188, 11175.548845160083, 11965.472725372563, 11525.426433544648
2.722592417988054, 189, 11265.41277885855, 12070.04774026543, 11622.377756852597
2.6918078976017705, 190, 11355.702432673204, 12175.380194229809, 11721.013559919344
2.661394282861764, 191, 11446.89852414842, 12280.820562197334, 11820.67684697405
2.631213932528748, 192, 11540.413464810557, 12386.93071424088, 11921.799062124133
2.6012676503942798, 193, 11635.028605192705, 12494.285017972363, 12023.011621709842
2.571556139268142, 194, 11729.967908929975, 12603.122446360583, 12124.480133239922
2.5420799126111633, 195, 11824.43039407673, 12713.436126208846, 12225.968940230821
2.5128394517051826, 196, 11919.593126489472, 12824.461974542999, 12329.14801654749
2.483835026510281, 197, 12015.476883630532, 12936.433027727113, 12434.1698132433
2.455066881070166, 198, 12113.874639608608, 13049.372025367746, 12541.271439054291
2.4266525101859453, 199, 12213.673919437813, 13162.012731984192, 12647.29796534295
2.3983552146551053, 200, 12313.748072531465, 13275.283432227046, 12752.610606202335
2.3702942289652666, 201, 12413.190054445937, 13391.298272974658, 12860.142885026164
2.3424694218421918, 202, 12515.468474620924, 13509.497510446872, 12968.799319403837
2.3148805037565943, 203, 12618.711935968586, 13629.367014575735, 13078.881206895365
2.2875271455686144, 204, 12721.655162836918, 13750.969865285102, 13190.259907557174
2.2604088677204306, 205, 12823.802670175266, 13874.087037853214, 13303.971714640455
2.233525212317539, 206, 12928.180119617338, 13993.90275454157, 13418.245016280567
2.2068755492458036, 207, 13031.994281444593, 14119.120998566927, 13533.962816854797
2.1804592737931814, 208, 13135.237917167657, 14240.939031136812, 13649.782730966293
2.1541761298233366, 209, 13242.890997311019, 14366.772924968638, 13768.164995499492
2.1281281391964693, 210, 13346.85549194964, 14493.050837954122, 13887.882688239935
2.1024105931358545, 211, 13452.635926028739, 14619.7992527595, 14007.38918936046
2.076733748925776, 212, 13560.15638207157, 14746.205495976383, 14129.346003313967
2.0581039917763015, 213, 13641.656884672177, 14843.564549703913, 14220.735800445058
2.0395136962585307, 214, 13716.96206541193, 14934.189963928291, 14305.914240466582
2.0211480505263575, 215, 13799.044736788523, 15028.814589858055, 14397.386865986775
2.012048196338084, 216, 13837.701949553431, 15079.535605024183, 14445.153863216517
2.003003004441382, 217, 13877.135245694375, 15127.216013974255, 14490.534433124365
1.9940119926629243, 218, 13919.226604501024, 15172.490554686594, 14534.417009255772
